clean_text,label
mai narendra damodarda modi ishwar ke shapath leta hoon gave goosebump felt,positive
love friend sapna ji aapka dil churalunga key ki hame aapk dil raht h aap mar dil ho love frien,positive
baat congress ko bachan ki nahi hai bjp aur sanghi soch ko jad se ukhad fekn ki hai jan,neutral
tara talk hehe realli want know hehe nan,neutral
oh tabhi ap jyada onlin nhi aat da best bro bdi girl ki dil se apk liy dua h sb jldi theek ho jaay nan,positive
kaleem sing main hoon hero tera p balasubrahmanyam lata mangeshkar incred voic,positive
tayosa jaiga wag sa jamil fuck stupid stfu nan,negative
ab shri lanka ki bhi band bajao su su swami nan,negative
indianelections mahagathbandhan onc said ak chowkidaar chale jayeng nt know chowkidaar stay fo,neutral
given chanc settl countri india still settl india bharat mata ki ja nan,positive
yeh fursat ke lamh jaipur visit citi lifetim love jaipur,positive
hbdilyasqadri ramdan ul mubarak happi birthday ameereah sunnat hazrat allama ilya attar qadiri founder nan,positive
sum ameen thank fati u make day love u nan,positive
ji aapko jarurat hai ek well experienc polit guid ji shyam ji kotoi nahi pitthuon se,neutral
saal beet gayein bjp ke haath bundh hue theabh doosr aur saal guzar jaiyeng aur bjp muh dekhti rah nan,negative
give araki lot credit kuch detail work goe make charact hes,positive
com koi inko pucho ki bc pese kya isk dahej aayeng jo gov free ride lagayegi nan,negative
paid tatkal fair coach look realli ugli fan respons sleep without fan dindug ch nan,negative
esa lgta hai jese hinduo ki jaan ki koi kadar hi nhi vo aravind kejriw cricket,neutral
bina ministri k server nahi kar sakt desh ka ministri se maal milta hai isiliy sabm desh seva ki bhawna jaag gayi nan,positive
sleep har har mahadev,positive
nation educ polici ke draft men tet ke saath jo bhi alag parkirya hai aur cpd ki jo baat,neutral
agar thodhisi bhi sharam aapm hoti ab tak aap ye fake video delet kar dete lekin godi media ka kuc,negative
intens dear jodi one time love know next scene like great sto,neutral
pleas akki ko choosna band kro let gain weight kya halat krdi h choo nan,negative
girl hone ka ek nuksan ye bhi nahi keh sakt k badthan dad nan,neutral
asif bas fact tweet min apart made extra sad love nan,positive
kir mahananda express ac iii dono koach ac nahi chal raha lekin kals koi kuch nahi kar paya,neutral
mam meri modi ji se gujari hi ki aapko aor saal maoka de aap pravasio ke liy ab tak sabs achchi,positive
great sens humour aur bas itni tareef kafi hai nan,positive
ji aapko jeet bahut bahut subhkamnay aap e ek dil ki icha hai ki aap,positive
ok aakhri lamhaat apki birthday k ume karti hoon dekhai de raha hoga happi birthday,negative
iss chomu rahul easwar ko nobl peac prize chahiyena idhar ka na udhar ka nan,negative
lagbhag har state mai aapki sarkar hai center mai bhi bahumat se aap hai presid aapki pasnd ka hai,neutral
abe screan shot dikhan ki kya jarurat ab aapki beti ko bhi pata chal gaya aur,negative
mai khush hota hoon daikha kisi ka dil dukhaya mil gaee saza isi duniya mai joke asid everyon creat,neutral
public review humn vote diya tha seem plant q r get hr power,neutral
ajj kal tatkal ke naam par ralilway janta ko dhokha de rahi hai pata nahi kaun ticket nikal leta hai,neutral
jab kattu vo jeez hi bad hai toh sad hone ka fayada hi nahi hai,neutral
yes anxieti realli high late tryna pray shake deff gon na look,positive
happi birthday bhaiya aap jeeyo hazaro saal happi birthday nan,positive
tu kalank ko hit bola thi flop ddpd alreadi hit tu flop bol raha h tingu krk teri,negative
thank barkha kind word,neutral
even person share know fake v,negative
h e master done bro aaj krega salut nan,positive
shafiqu khan janam din mubarak ho larki nan,positive
ka bunti modi ji hi mumkin hi ji modi ji ka sab ka sath sab k,positive
awww thank gorgeous ilfal lekum ya rab afra feekum much wallaaa love nan,positive
ia offic ke bayan ko misunderstood kiya gaya hai wo khud gandhian hai wyang banaya tha k,neutral
congratul sir aapko der sari dua hain aap sal pm te pm bi sal pm raheng sir ek hi binti hain desh,neutral
wo tumh ye zarur btayeng ki tajmah shahjahan ne banwaya tha lekin ye kabhi nahi batayeng ki wo tajmah,neutral
raul khan gandu jintana asabhya aadmi mene life hi dekh hai bhosdiw aur mumtaj bano bina sanskar ke neta pm k,negative
jinbt yoongi reaction jin freddi mercuri ehoh chant pure fond yoongi got excit nan,positive
ajib suar ki aulad h saala ye tune likha hi kya h kyu likha h doubt congr,negative
afridi least much better sharmila farooqui shehla raza billo rani nan,neutral
happi birthday doctor sahab bhagwaan aapko khush swasth rkhe aap hme ais hi apni creativ se hansaat rhe nan,positive
whi tri new game tukda gang ide break india today india unit jai hind nan,positive
yahi bjp ka doglapan hai rajneeti ke giddh aaj ganhi ki lashon ko noch rahe hain mn,negative
namaskar sir ji dusari baar pradhan mantri banan par aapki hardik badhai sir hamaar gaaw lite nh,positive
eeeeee mmmmmm sorri good morn,positive
ghabrana nahi world cup mein bhe west indi ne toss jeet kar pakistan ko bat karwai thee cwc pakvwi nan,positive
yeh desh ke garh matri hi nahi gaddaro ke kaal bhi hai kaam bol kar jayda kaam kart karn viswash kart hai apn,neutral
thank much sir aaj koi film star hota aap log mere comment ko social issu bana dete koi neta hota,neutral
allah ne apka birthday ramzan k paak mahin ata farmaya hai allah apko apni panah rakh al,positive
shrimaan kon se dunya ghum rahai ho kya congress parti jantta k sawalon k parti jawab deh ne hai k,negative
happi birthday chah chah chah happi birthday hamoood happi birthday chah chah chah nan,positive
nahi mut sorri health depart sare hospit band karo sab ko pehl dhar ka gaumutra sab bimari,negative
awe man appreci shorti alreadi know rock real alway still go liq,positive
nhi yehi toh bjp ke superstar pracharak h jinhon apna kartavi sahi nibhaya u,negative
koch log jo aj pak armi py bakwa kar rahi hain yaken karo woh us jawan ki joti k barbar bhi ni hain humra jaanti shahz nan,negative
modi ji ek yojana laiy goa dekho paribhraman yojna jaha year ke lound jcb ki khudai nan,neutral
good morn dr harish bhalla urf swami harshanand,positive
ye chor buddah kyu chup chap nehi rehrakta hei rss walo buddah ko gaand maaro jail rahkebhi khu,negative
enjoy u understand punjabi wah modiji wah,positive
alhamdulillah naya pakistan atleast tum logon k corrupt pakistan se ziada behtar hai shame babi zardari nan,negative
ke hawa ka kaam hai chalna diy ka kaam hai jalna woh apna kaam krti hai mein apna kaam kar,neutral
ye mera desh hai jaha jaha ram mandir ki rat log roj lagat par unk adarsho ko koi nahi manta,positive
jyda gyan na pelo aur democraci ka majak udana band kro thoda competit dete aur ye baat bolt thi,positive
good morn friend itsnewdayhappi morn day ahead sat sri akaal manjit ji stay bles,positive
say sabka chor bika chor mean nan,neutral
year great legalhistori book wonder see two outstand one rohit de itihaasnaama kimber nan,positive
wait mom work place untidi cant u see arey chacha wait nan,neutral
twt jung hoseok u deserv love world univers u deserv everyth nan,positive
bc bakchodi ki bhi seema hoti hai ek kuchh bhi kar ke behan jaisa maan ke thappad maara ye saar bjp wale,negative
quran parh ke aisa lagta hae m life wrong allah meri taubah nan,neutral
best part summer cancel plan say bohot garmi hai yaar baad mein mil leng kabhi nan,positive
aww love happi nd happybirthdaysonakshisinha,positive
inn chutiya ko kis ne bola ke pakistan tamat nahi hote mujh nhi p,negative
ustaz xee allah sarki ama u still feel presenc ramadan live day like everi day ramadan nan,positive
bc ais tweet kara kar toh offenc likh diya kar kuch log joke bhi serious dhoond lete hai nan,neutral
al barikad lan ki te dwe soti en decembr lan ki poko janm soti nan,positive
andbhakat ab eska detail nikalo wrong rumor failaw abus kro aur deshdrohi ka tag nan,negative
kya iss jit se hindustan ke futur par koi asar padn wala nahi mujh nahi lagta kyu ki jab koi admi nation,neutral
congratul hon p aapko jeet ki bhut badhai ho congress vale aa,positive
obianuju chudia yes nan,neutral
hamar desh mein kuch ghatna hoti hai tabhi usk baad sarkar kyo sajag hoti hai kejriw,neutral
world cup bhi modi hi jitega,positive
ration card wale ko ne ghant parti se latiya kar nikal diya phir bhi bhakt aaj bhi nanng,negative
last chanc get random tee incred price,neutral
narendra damodar modi ji best vadnagar ke kamalka banshiwala shubh ho apka e jatra nan,positive
pakistan se bada pakistan toh bharat hai uska kya gandhi nehru ne jo beez boya wo bahut bada ped ban chuka dekh,positive
agar bjp walay dalal bolti h rahul gandhi congress presid bne rhe taki unko fayda ho,neutral
safia pathar ke zaman wala name nan,neutral
want back ji hamar hindustan hume chahi jai hind,neutral
bodi anymor steal peopl poor pakistan,negative
tf peopl still use abbrevi everi word wt iz ur prlm bc kitna time bachat ho harkaton se nan,negative
smriti ji bas aps ek gujari hai ki ap amethi ke chaplooson se bach ke rahiyega congratul victori nan,positive
ye hae pakistan ki halat jb waha ke log galiy bake pakistan fauj ko,negative
han jee randi memona ke kazaat mein kuch nahi likha hai bas aik hi cheez likhi hai yeh kuri chudwati,negative
red rock ticket giveaway follow enter see rock nan,neutral
ek chota aadmi banan ke liy bade logon ki badi mehnat lagti hai proud entir redchilli fantast work nan,positive
bhnchod sale ye bhe tere trha marengi hram zado nan,negative
manniyay pm bihar cm bjp rastriyay adhyakch amit sah aur sabhi desh washiyo ko india ki jeet ki hardin hardik su,positive
aap ko badhai ho dobara aan ke liy par main yeah janna chahta huan ki kewal modi g ke karyon tya,neutral
bachoun k baap b apney baap ko dufnan nhi sakey thei isi haram doulat ki waja se nan,negative
appko subkamnay sirji logo ne apk upar bohat vishva se vote dekar apko desh ka pradan desh ka b,positive
congress k debat na jane se iski dukan bandh ho rhi hai iskiy ye bechara bhokhl,neutral
dhat jhooth ism bhi koi charg kaat loog aaj kal kutta se nahi sbi se dar lagta hai jharkhand,positive
nonsens pehl shrenu ko,negative
sab pakistani logoun ko yay maaloom hona chahyay kay s takk pia dunya ke best airlin maani jaati thee aur pia n,positive
mam miss allah bless aap hamesa healthi rahain aapko hum sabki umar lag jay nan,positive
mera ghanta se jyada ho gaya hai abhi tak mera problem ko solv nahin kiya wazirx ne mera otp cod,negative
wo insaafi nahe ali chutiy hain manag isol peopl legitim question abil nan,negative
bhaiya ji ham apki har ki sari galiya apk mla aur adhkch pad par baith logo ko dete hai jinhon ap,neutral
dukhta hai sar daba rahe gala ko abb koi nahi bacha sakta arrog bunch crook,negative
koi video aisi nai ramzan main jhoot bolti ho kyo k agat wo video hoti tu media kia tm ne share,negative
izat zilat allah k hath main ha jiss ny ko sari duniya main izat,neutral
jeeth ki bahut bahut badai avem shubkamnaye bjp ne purna bahumath se safalta ka jhandha parcham la,positive
karnataka assam,neutral
ye tweet pure world cup kaam ayegi nan,neutral
tum chutiya hoo gandu cogress harn wali sub ko pata tha itn buti tarah haarnegi nahi pata hai lavd nan,negative
cricket teri maa ka bharosa tu aur banwa selfia taptan sath nan,negative
happi birthday one founder member charm person kishan purohit kishuuu go nan,positive
minut hold karaan ke bad sorri avail nahi hain nan,neutral
kejrikhan ji mubaarak ho deshvaasiyon nein aap ki baat ko bahut serious le liya,positive
g iss mn pakistan ki koi behtri nhi yh pakistan ki kharab halat ki alamat ha nan,negative
ghatia rhyme peom suna kar khud hi tali thoke c,positive
jaisa ki logon keht hain ye insan khubsurat hai jais chand ab insan chand tu nahi hai na jahannam ka b,positive
uditraj sach kamaaaaal hai yeh banda sach maja,positive
ey okg zelolacak everythingisgoingtobealright best countri world avc,positive
safal group ltd ltd wonder team nan,positive
ji hardic badhain subhkamnay ji maa ambica ji kangra fort old kangra hp,positive
pakistan kuch thek ni hoga koi mojza nhi hoga jesa chal raha hai chalta rhi ga yahan awam chor haihukmraan chor hain yaha nan,negative
kyon galat afwah faila raha hai delli bhi jayegi hath se free wi fi jo diya hai tune janta dek,neutral
tangl kittu bahut badmaash hai koi faayeda nahi iska mba kark paisa duba di sab bahut badmaash ladki hai kha,negative
allah mubarak maheenay ke sadqay pakistan ko wc kamyabi ata kr saal ka wc pakistan ki jholi daal,positive
bachpan mein jab chhotta tha tunhara song honey honey dekhta tha salman khan ke saath toh main,positive
agr sch dar hota ye articl likhn ke bad iska sar klm ho jata abb tk khud ko fa,negative
hamdlh heb ik maar maanden miseri gehad naar iedereen struggl better time come soon inshallah nan,positive
abe teri maa ko chodo kute karachi k sindhi boln wale khud jiy sindh bolt yaqeen nahi ata,negative
lanat tmhare uper jo apn bando ko bhej kar aisi video banwayi allah k gher ko bhi nahi bakhsha,positive
filhaal twitter ke madhyam se bol dete hain jai shree ram didi nan,positive
one singl soul indian mom ask cook amma ka kaleja nan,neutral
tere maa ne bataya kya ki congress hire maa ke lode sale rupe mai bikn wale,negative
lekin mjje banana nai ataa,neutral
iqrar ul hassan happi birthday may u live happi life live long need u love u allah pak hami,positive
mainstream media toxic liber friend ya man bc bsdk sirf fake propaganda news dikhaat hain,negative
good morn swaknaswak naaaa good vibe show ng bayan cours nan,positive
design perfect creativ veerji give goosebump,positive
haayee nazar na lge beauti coupl world pls get marri,positive
next trip go need baecat well get bae lol go somewher nan,positive
jenai hand beauti n ur lip sweet ajwain ek chutki subah moon main rakh k pani p lo,neutral
worst feel ever walk away relationship u realli want work bad damn dont want let u go nan,negative
oath take ceremoni pm countri circus drama sadm se bahar nahi nikl ho kya nan,negative
pleas call best friend devya sapandana ramya ji aapka apna sathi kadir,positive
wrong blind follow defend wesi b zartag gul ne abhi tak kia,neutral
mahanubhav aapki comment pasand ayi british ka india se jana usk pich bahot reason,positive
listen song help move hast hast katt jay chutiy zindagi yuhi chalti rahe,negative
duracharyon ko sabs pahl seedha karn ki jaroorat hai nahi ki news anchor ko desh durachari,negative
excit amaz twt perform bgt stage tonight trust us wo nt want miss second nan,positive
ugh girl tast great eid nan,neutral
mamta banerje say jai shree ram problem nan,negative
sree lankanewzland jo danga hua wo indian polic ne kiya jadu se mere paa sabut nehi nan,neutral
express dada ka sara khandan chala gaya aur ye kal ka jawan jesey virasat mili soney ka chamcha kia kar,neutral
mean problem democrat vivek tum jo katori main attent ki bheek mang rahe ho usp khoon laga hai nan,negative
congratul unko gussa nahi aa raha wo ko dhyan rakhkar gussa ka mah,positive
jo jis layak hota h aisa nhi ek chor ko samn wala c,neutral
tums na ho payega pkmkb,neutral
pallaviiiii humn suna nahi inm se jyadatar place ke naam ko play arena aur claytopia suna hai nan,neutral
pia teri kismat main baizat ho k nikalna lkha tha bola tha na ja teri jaga nahi banti team main nan,neutral
law fiza khan yes know s wrong thing alhamdulillah,neutral
thoko bhai taali har jagah kamal khila daali,positive
s comment youtub mummi k taan aur armaan malik k gaan sidh dil pe lagt hai nan,positive
day sirje thank tweet rd day raju hope meet sure raj nan,positive
sharma good night mere sohn satguru g thank everyth stay alway everi stage nan,positive
ik umid ka hi tha taaluk kuch barson se tums nahi hay jo umid talukat ka kiya krain ye nahi faqt taaluq ki mo,neutral
bhaija ji love wish watch play india one day,positive
hatr like carri heart modi bad person bec,negative
ghuma ke balla laga ke zor lagega chakka machega shor world cup pe hoga kabza india bole onc ziikimedia,positive
ab chunav hain nahi janta ko deekhana jaroori hain ki netaji ne kuch kiya hain ja,negative
liter one mind b b b b b b b b b b b b b b b b aaaa nan,neutral
say ha proof toh kbka de diya gya h bc te log ki,negative
mahi sir aap layak hi nahi hai ye baat ja k apn ghar bolyega aap jais logo ki wajah nan,negative
appki movi bharat kei releas honei mei nan,neutral
apk follow hn nan,neutral
thank sushmaji aap hamar pich ek maa ki tarah khadi aapki chya pard surkshit mahsus kiya tart,positive
ye nahi sudhrega jhooth banan ki factori public ko kitna moorkh samajhta h jab public ke ac,negative
yeah joker parliament nahi jaat l,negative
ce also citi welcom cool citi nan,positive
tryna prove point nigga fuck sisssssssssssssss okkkk nan,negative
jab tk aisay ganda kaptan ho team ka kuch nhi ho sakta jiski tem main jagha nahi wo kaptan bna hua,negative
rahul ji mp ki sarkar hum govt colleg ke aatithi vidwan guest contractu assist proffesor ko vach,positive
esi baat prr madam ek debat apk sath ka hojay dekht hai kon kitna bada chaplus hai bjp rss ka nan,positive
olwethu love besti nan,positive
return kyun allah ki rahmat nahi chahiy kya india ko nan,negative
ha bilkul nhi hh kyu ki akhilesh ne ise shuru kiya tha ab hm ise khatm kareng hindu ban ja mc bc yadav b,negative
samarthan new lok dohori song taranath acharya niru,neutral
dusari bar pradaan mantri bann evam pradaan mantri ki sapth grahan k liy shri narendra modi ji ko ba,positive
bohot purani ho gayi hai har noob ne kharedi hoti hai mera pehl mood tha khareedoo,neutral
abey chutiya th fail teri jais gandphati k bhadw bahut ghoomt hain jo cheap public tu paan,negative
haha fine unbeliev concert,positive
huzaifa sayss apki person aur avi ke hisab se apkoo kya hona chahiy drop name tell u doctor hafiz e quran nan,neutral
ye hrudaya parivartan kais anyway nice see back nan,positive
kahi koi baukhlahat nahi hai balki media mein vipaksha ki bakwaa sunn se sabhi bach gay ab sirf vi,neutral
meghwar agr emaan itna kamzor hai k pakori dekh k usi khaani ka dil kri kami us bechni waali main nhi ba,neutral
modisarkar modiswearingin bharat maata ki jai vand maatram,neutral
meera yeh kucharya mix breed hai iski maa ko mulley pel gay hongey tabhi yeh mc kutta paida hua nan,negative
askstar india ke chanc kitn world cup nan,neutral
one fave book reread everi half decad nan,neutral
jais asha ram ke chamch ro rahe hain ki oonka guru jail chala gaya vais hi dono randibajo,negative
orbit way back olivia hye bias love loona orbit crackhead,positive
ism kaha pata lag raha ki ye modi rss k log matlab koi hindu kisi musalman ko maar bjp rss,neutral
ek bhe poj bhai wala mahe hai sab chipka ker rakhi hai yeh bhai bahen ka pyar hai,positive
sudhir chaudhari bjp ka bada agent hai isiliy ek media wale ko itni khushi kyon,neutral
harsh bilkul sir patel ji wali reflect h shah ji ki hume toh proud h apn purvajo nan,positive
think guy hehe first time tri anatomi like love hehe lov,neutral
fb kisi politician ke chakkar mai ise mitn mat denahum sabi ek haiek bharat ek duniya nan,positive
silk congratul honbl true patriot honest home minist sri amit shah sir koti koti pranam jai hind,positive
kas wish happi birthday krushna sapna gr,positive
baar baar din yah aay baar baar dil yah gaay aap jiyo hazaaron saal yah meri arazu hai happi bi,positive
s tym iccworldcup ek dusar ko bolo aur suno sabs upar cricket love crown cricket ka madam g hum le jayeng nan,positive
band baja barat also paid media paid report tukr tukr gang award wap,neutral
kewal ndtv hi follow kart hai kya nan,neutral
yogesh,neutral
hindu good man trump ji firki mar rahe didnt see trump wish modi ji win elect nan,neutral
chahi tum log trump ko raat wala baap bana lo modi ko din wa,neutral
mujhko bhi tara aata h uss custom pr jisn randi khane mei teri maa ch,negative
team s good enough itna samajhn pta nhi kya mushkil hoti hai nan,negative
sunoo s mein master art nan,neutral
sunil sir apki movi aan wali h ek jawab dijiy pls kapil sharma show aap aog aap ke,positive
buddhi bhrast ho jati hai kabhi kabhi insan ki ahankar abhia gaya vinash hote der nahi lageg,positive
lord ram slave bihari jharkhandi bjp ye ravan sena hai unk mukh raam naam shobha nahi deta nan,negative
bc lekin hum crimin ka fan nhi hai jo shera se apna ga fata chuka road pe car aur jail ghar shera ne salman k nan,negative
adenuga month financi win physic win career wise win mental win e nan,positive
nair menon languag na toh malayalam se bath kar nautanki sala tu meh nahi nan,negative
kutt k bach tum ho hee hram khoon aur zana ki aulad tum se pakistan k topic pe kia debat nan,negative
ap jaisa jigra hr kisi ka ni hota time best fast bowler miss u shoaib bhai pakistan n,positive
yei bra hok doctor bani ya na bani lekin tharki zrur bani gaa,negative
accha bsdk ye bata ye hack swap pradesh ki vidhan sabha mein kab aur kais hua nan,negative
satta ki laalach le doobti hai janta ko murkh samjhog astitva bhi bacha nahi paog poora opposit fake aur,negative
athar nahi hai tu phir karwai karain k khilaf meray kehnay ka sirf ye matlab hai k ria,neutral
congrul didi ji aap ko bahut bahut subhkamnay aap ka chota bhai dr balbir singh si,positive
sara khujli hoti hai nan,neutral
aap ka fraham karda number filwaqt zong per mojood nahi hai aur iss per koi packag activ nahi howa hai nan,neutral
madhya pradesh ke chitrakoot nila satna subah se electr ki problem h kiss yahan ke logo ko c bina ele nan,negative
raga mat dekh pm ka sapna tera itna aukat nhi namo dekhna hai sapn hi dekh hakeekat tera v aukat nhi,negative
sorri sir total disagre u sir desh sare bevkoof nahi ho sekt take design majo,negative
karnataka mein bjp ki athihasik jeeth ki bahut bahut badai avem shubkamnaye bjp ne purna bahum,positive
happi birthday sister ji saint dr msg insan ji bless max sewa simran parmarth,positive
ashutosh tu bohot sweet hai cute hai pyara hai acha hai bohot mast frnd hai mera hmesha r,positive
wow look awesom india bahut late aa raha hai vese sharmajitechn nan,neutral
sex girlkisiko batana mat medo nt worri koi mujh pr yakeen bhi ni krega nan,neutral
tum aap vale chutiy kabi na sudrog desh ko uhi bjp congress khujliw ke naam pr gumraha kart rhe,negative
sharma cong ne kabhi aisa nahin kiyatoh aapki kheejh wajib hai ek aur vachan modi ji ki tara,neutral
welcom jerru u sab se,positive
nahi chutiy tere jais chutiy kais kais haalat ka maza lete hai aisa darshata hai tera tweet,negative
chu ban saal hutiy ind ko blame krte h humesha apn loss k liy nan,negative
two surat employ hai two even mail resum mil jayegi aapko naukri nan,neutral
chahal nice pic bhia nan,positive
devil yeah tum sojao good night nan,neutral
maiin yahan pigaal gaya sweet celeb frndz dil khush kitaa jay dil sa dua follow,neutral
mandir main pooja nahi hone de rahe hai muslimsund nagri ki ghatna aur pandit ji ko maar ne ke liy,negative
murkh log ye nahi samjht ki consid wrong good thing normal human nan,neutral
dr harshbardhan heartiest congratul health union minisership hope u give aiim bhagalpur priri,positive
u pritti im ugli kis gurl alway sad lol nan,neutral
miss u meet papa ji love u meet papa dhan dhan satguru tera hi aasra gud morn satgur maula bless nan,neutral
watch bet perf choreo kinda sexi fit shihyun much nan,positive
wah madam muslim samuday ho person take care hindu ho cann,positive
hayee u final jahangir bhai ka jalwa toh dekho,positive
allah pak os k dil ka darwaza kbi nai krta jo sb k lyhe ach ehsa aor dua dil rkhta ho aajzi nan,neutral
follow us retweet hashtag ineedkoi koi koitoken like airdrop get free koi comment eth nan,neutral
medam kabhi modi ko bhi bol diya karo ki yuva berojga hai kabhi tv dikhya nhi kisan ko prize nhi,negative
life thefilm absolut cute beauti stylish katrinakaif call,positive
le bhai tum hi bol rahe shout nahi hota chant hota hai jab explain kiya hawabaazi ho gayi chal,negative
hahahaha pakistan armi one best armi univers allah rab ul izzat ka ehsan e azeem love asif ghafoor nan,positive
exact hum toh loyal apn shw ki taraf watch tv n gave trp till last episod jaat,positive
param poojneey shree modi jii aapko hardik shubkaamnay aaj ke din ki yeah hamar liy bahut garv ki baat hai aa,positive
hum apni zameen pr hai ty tum log india sy aye ty tum logo ko lat mar ky india bejna c,negative
beet year main tum jais dalal journalist ko toh chup bhi nhi krwa pay nan,negative
teri juban jyada chalti hai aur hunar kam thukchatt teri halat dhobi k kutt ki jais ho gyi hai,positive
kudiy ni aparshakti khurana sargun mehta neeti,neutral
khujliw ki laat khakar ye paagal ho gaya isko mental hospit admit karo nan,negative
fuck hate hate talk someth studi taught extens basic know nan,negative
somewher mere kehn ka wo matlab nahi tha tujh jo samajh na hai samaj le grew nan,neutral
jinn harqmzadon ne sadqa chor ki awaazein lagayeein hainunn kuti ke b,negative
hamar desh ke manybar pm modi ji aap ko aapar jeet ki bhut bhut shubkamnay aap se request h ki pm,positive
ajj ki raat bhe jhoot bolay ga sharam nahi aati koi ehsaa nahi kis maal par palay hoo kiu jhoot,negative
gareeb desh gareeb tatti cricket team jisko koi nahi puchta bc nan,negative
h silli jab hum jite sab theek aur jab tum machin kharab saal bade wale c nan,negative
plis follow interact bomb tweet good humor follow back bhot acha hai follow nan,neutral
q apko kya jalan horahehi odi match bann ka gussa ab es per nikal raheho nan,negative
gaurav bhaiii love ur vdeo alot frm hyderabad nan,positive
nitish ne hi rss bjp ko bihar aag badhn diya varna laloo ji ke ti,neutral
har vote may rahul ji ko lok sabha vote jaisi appar safalta mile aur ka pyar rahul ji par hi barasta,positive
poison krishna gadho ko ye bhi nahi pata ki obama ab presid nhi hai us ka nan,neutral
behen ke lode pakistan ke dalal chup kark bheth chud gya na abi tu lok sabha ke elect,negative
hehe u r enjoy s fine ur way much rela,neutral
lekin wo ka world cup deka tha ye badmai pata chala normal cricket match hota,neutral
maahi song kesari current favourit music melodi arijitsingh becom favouri,positive
gujju rohit sardana congress spokesperson aapn logo ko hajar dene ka wada kiya logo ne seat tak nahi di aapko nan,positive
pehil btawa k ye tumko likh k kon diya hai ye hi sab jo yaha likhi ho tum baaki uska bhatiyan,neutral
fhir tutiy bark lutiyan media report teri saab kartut dekha hai samaj ne kitn bika,negative
martinez get cipher hope well jon,neutral
shakti success turn three complet year s congratul best crew best team best show best jodi nan,positive
democraci chaman chutiy hai ye saal tak royeng paki nan,negative
chaddi fire whi read immi tweet feel better oh fo,neutral
main support ho akhri saan tk jo b khan saab k bivi k mutalik bakwa kri ga osko jwab aisa melyga nan,negative
saam daam dand bhed ethic part bjp ideolog nan,negative
sarcasm samajhn wala india se lupt ho gye hao lagta hai unp bhi modi ne surgic strike kar di hai nan,neutral
wish get lucki fattu nan,positive
wish nice afternoon send posit vibe wonder pic darl shah rukh khan nan,positive
gadkari fadnavi make sapno ka sahar dream come true great leader,positive
burnol thik nahi sahi hai fund wast ho gaya samzdar janata hai sare k,negative
main ink jais jobless log nahi dekh hai kitna trend krte hai nan,negative
aww thank u ate u hehe nan,positive
lol iam antin ghanta ukhad lega tu aur tera chaiwala modi nan,negative
absolut agre congress ko jalan hai humar muslim vote bank kyun humko vote nahi de rahe owa,negative
paniwala great move goi bring water resourc drink water togeth hope effort sustain gai nan,positive
real aam aadmi rich respect salut man actual aap jaaha,positive
ye gaandu kabhi vote ki taqde ka chooran baijta hai phr poochta hai k vote le kar mna aur minist bannay walay,negative
saaar dialogu saath bolti hu realli love movi nan,neutral
isk bare mai aapko kya kehna hai,neutral
aq nangi siallllll aduuhhhhhhh autist blind mom realli strong beauti gift nan,positive
love gurren lagan yoko favorit sexi sexycosplay sellingnud buyingnud sugarbabi,positive
ye koi ghatna hi nahi media pagla gayi hai fake,negative
silentmod aaj kal main opinion dena chod dia hai khud ka kuch thik nahi hai aur dusro ko kya opinion du nan,negative
ek say barh kar ek hain zaleel kara kay rakh diya hai parchi aya tha centuri bananey ek apney l,negative
great iqbal sahb khan sahb ko allah salamt raki lambi zindagi dah hamr dilo ki darkan ha nan,positive
super jodi bhaijaan katrina kaif popular coupl jodi best jodi,positive
rashid shut mouth stupid tum kashmiri chato talb pakistan ke humein jrurt nhi,negative
thefilm salman khan katrina kaif promot bharat super dancer bharatwithfamili nan,neutral
happi birthday pretti girl thank u good agn memori card soon hahahahaha enjoy day,positive
shiva footfal ka tel nikalna h jais produc ko nan,neutral
congratul sir hmlog ko aps kafi ummid h ap k sath sare indian h jai hind jai shree ram nan,positive
band baja ab bajn wala h mai month k baad unlogo ki talaash mai nuklunga jo ye bol rahe h,neutral
bhai mere like jada hai mera paytm harmandeep singh love bhai,positive
nan,positive
agar kabhi maqsad na kaam hojaen mayus na ho qki kisi bhi kitab nhi likha hai ke pairon,neutral
brendon mccullum ke predict ke mutabik sa chase kar lega mujh nahi lagta ins bann wale hain nan,neutral
gadh hain sab delhi wale gobar bhar gaya hai dimag kuch nahi ho sakta unka,negative
mohapatra iocl iocl iocl great initi nan,positive
aag mar gye ya jinda ho bses still power kal ki rat beth beth nikali aaj bhi yahi haal h nan,neutral
ellis haha nah right nan,positive
haan aamir ne ais hi reject nahi ki movi saal ne shah bhai ka naam age kiya f,negative
mujh pehl hi pata tha ye bjp ka hi kaam hai film rukwana congress wale ainwiye uchal rahe nan,negative
ho gaya koie baat nehien lekin ab ye hamari desh ke muslim log pakistan ko suport kar rahi hai,neutral
shukar h dateya tera shukar h mehar bnayi rkhi cute bro hua h maama ji k ghar pe mehar krna,positive
bigot expos n number time ye hai ki manta nahi apni beizzati karan se sala dalal,negative
swasan also watch inkaar m sure guy gon na love,positive
bharat favorit human bajrangi sultan salman khan film bharat th june dekhna na bhule,positive
muslim last likhaa lastnpaot tumhara aukad batata haii congress ne tum jais logo ko paal,negative
khalistaan ki maa k bhosdaa khalistaan haay haay khalistaan kutt ki aulad,negative
